Triangulum,-508.2781448, 523.84095679, -439.11864957
Milky Way,-2.8260167738380915e-05,-0.008089916923811558,-0.006655144448740071
Andromeda,-385.97505661, 623.35302883, -287.06637661
LMC,-0.8720186111430763,-41.76894173128962,-27.46403538314262
SMC,16.15858792158266,-38.4873883799523,-44.73108617230425
