Triangulum,-508.2781448, 523.84095679, -439.11864957
Milky Way,-2.8260167738380915e-05,-0.008089916923811558,-0.006655144448740071
Andromeda,-385.97505661, 623.35302883, -287.06637661
Solar System,-8.29995608,0.0,0.027
LMC,-0.8720186111430763,-41.76894173128962,-27.46403538314262
SMC,16.15858792158266,-38.4873883799523,-44.73108617230425
Canis Major,-12.074815973536456,-6.183560459801365,-0.9647469566579377
Sagittarius dSph,16.86190310879284,2.474854424455982,-6.4908489879103035
