Triangulum\n三角座星系,-508.2781448,523.84095679,-439.11864957
Milky Way\n银河系,-2.8260167738380915e-05,-0.0080899169238115,-0.00665514444874
Andromeda\n仙女座星系,-385.97505661,623.35302883,-287.06637661
LMC\n大麦哲伦星系,-0.8720186111430763,-41.76894173128962,-27.46403538314262
SMC\n小麦哲伦星系,16.15858792158266,-38.4873883799523,-44.73108617230425
